URI,Label,Description,Type,EdgePropertyOf,SourceClass,TargetClass
http://medicaldevice.com/ontology/studyName,522 study name,Name of the 522 postmarket surveillance study.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/studyObjectives,study objectives,Objectives of the 522 postmarket surveillance study.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/studyStatus,522 study status,Status of the 522 postmarket surveillance study.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/submissionNumber,submission number,Submission number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/submissionType,submission type,Type of PMA submission.,Predicate,,http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/submissionTypeId,submission type ID,FDA submission type identifier for the device type.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/summary,summary,Summary text supplied with the record.,Predicate,,http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/summaryMalfunctionReporting,summary malfunction reporting (SMR) code,Summary malfunction reporting eligibility of the device type.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/summaryUrl,URL to summary / PDF document,URL of the summary or decision PDF for the submission.,Predicate,,http://medicaldevice.com/ontology/DeviceFDARecord,
http://medicaldevice.com/ontology/supplementNumber,supplement number,Number of the PMA supplement.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/supplementReason,PMA supplement reason,Reason given for the PMA supplement.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/supplementType,supplement type,Type of the HDE supplement.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption,
http://medicaldevice.com/ontology/supplementsPMA,supplements PMA,Links a PMA supplement to the original PMA it modifies.,Predicate,,http://medicaldevice.com/ontology/PMAChangeMemo,http://medicaldevice.com/ontology/PMARecord
http://medicaldevice.com/ontology/tId,FDA t-ID,FDA internal identifier used on the 522 study page.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/targetArea,target area,Target area. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/technicalMethod,technical method,Technical method. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/technologicalCharacteristics,technological characteristics,Technological characteristics. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/terminationDate,recall termination date,Date FDA terminated the recall.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/testName,IVD test name,Name of the in vitro diagnostic home-use test.,Predicate,,http://medicaldevice.com/ontology/IVDHomeUseTest,
http://medicaldevice.com/ontology/testSystemId,CLIA Test System ID,CLIA Test System ID. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/testSystemName,CLIA Test System Name,CLIA Test System Name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/testType,IVD test type,Type of the in vitro diagnostic home-use test.,Predicate,,http://medicaldevice.com/ontology/IVDHomeUseTest,
http://medicaldevice.com/ontology/text,text,Full regulatory text of the CFR section.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section,
http://medicaldevice.com/ontology/thirdPartyFlag,third party review flag,Whether the device type is eligible for third-party review.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/thirdPartyReviewFlag,third party review flag,Whether the submission was reviewed by an accredited third party.,Predicate,,http://medicaldevice.com/ontology/K510Record,
http://medicaldevice.com/ontology/tradeName,trade name,Trade name under which the device is marketed.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/unclassifiedReason,unclassified reason,Reason the device type has not been classified.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/unitOfUseId,unit-of-use ID,Unit-of-Use identifier string (UoU DI). Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/use1,use1,Primary clinical use of the installed x-ray equipment.,Predicate,,http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/use2,use2,Additional clinical use of the installed x-ray equipment.,Predicate,,http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/use3,use3,Additional clinical use of the installed x-ray equipment.,Predicate,,http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/use4,use4,Additional clinical use of the installed x-ray equipment.,Predicate,,http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/versionModelNumber,version or model number,Version or model number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/voluntaryMandated,voluntary or mandated,Whether the recall was voluntary or mandated by FDA.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/year,year,Calendar year the MDR counts apply to.,Predicate,,http://medicaldevice.com/ontology/MDRStatistic,
http://medicaldevice.com/ontology/zip,zip,ZIP code given on the record.,Predicate,,http://medicaldevice.com/ontology/MammographyFacility|http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/zipCode,ZIP / postal code,ZIP / postal code. Declared in the schema but not populated in the current release.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#comment,comment,A human-readable description of the resource.,Predicate,,http://www.w3.org/2000/01/rdf-schema#Class,
http://www.w3.org/2000/01/rdf-schema#domain,domain,States that any resource with the given property is an instance of the stated class.,Predicate,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2000/01/rdf-schema#Class
http://www.w3.org/2000/01/rdf-schema#label,label,A human-readable name for the resource.,Predicate,,http://medicaldevice.com/ontology/DeviceProblem|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/PatientOutcome|http://medicaldevice.com/ontology/RecallRecord|http://medicaldevice.com/ontology/TPLCRecord|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Class,
http://www.w3.org/2000/01/rdf-schema#range,range,States that the values of the given property are instances of the stated class or datatype.,Predicate,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2000/01/rdf-schema#Class
http://www.w3.org/2000/01/rdf-schema#subClassOf,subclass of,States that all instances of one class are instances of another.,Predicate,,http://www.w3.org/2000/01/rdf-schema#Class,http://www.w3.org/2000/01/rdf-schema#Class
